"EXERCÍCIO";"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO SUBORDINADO";"NOME ÓRGÃO SUBORDINADO";"CÓDIGO UNIDADE ORÇAMENTÁRIA";"NOME UNIDADE ORÇAMENTÁRIA";"CÓDIGO FUNÇÃO";"NOME FUNÇÃO";"CÓDIGO SUBFUNÇÃO";"NOME SUBFUNÇÃO";"CÓDIGO PROGRAMA ORÇAMENTÁRIO";"NOME PROGRAMA ORÇAMENTÁRIO";"CÓDIGO AÇÃO";"NOME AÇÃO";"CÓDIGO CATEGORIA ECONÔMICA";"NOME CATEGORIA ECONÔMICA";"CÓDIGO GRUPO DE DESPESA";"NOME GRUPO DE DESPESA";"CÓDIGO ELEMENTO DE DESPESA";"NOME ELEMENTO DE DESPESA";"ORÇAMENTO INICIAL (R$)";"ORÇAMENTO ATUALIZADO (R$)";"ORÇAMENTO EMPENHADO (R$)";"ORÇAMENTO REALIZADO (R$)"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"00";"Não informado";"99451,64";"62308,64";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"00";"Não informado";"9304,00";"9284,00";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"47";"Obrigações Tributárias e Contributivas";"178,95";"178,95";"178,95";"178,95"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"37";"Locação de Mão-de-Obra";"1009450,00";"1009450,00";"1003026,28";"493354,97"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"42";"Auxílios";"7773046,41";"7773046,41";"7773046,41";"1955850,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"91835,32";"91835,32";"91205,58";"91205,58"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"93180";"RECURSOS SOB SUPERVISAO DO MAPA - ADM. DIRETA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"788076,00";"0,00";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"-5871611,54";"899350,46";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"33";"Passagens e Despesas com Locomoção";"188277,93";"188277,93";"188277,93";"68454,39"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"86959,17";"86959,17";"28788,05";"27587,65"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"40";"Serviços de Tecnologia da Informação e Comunicação";"170225,09";"170225,09";"169829,04";"74257,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"41";"Contribuições";"2683328,46";"2683328,46";"2683328,46";"613872,85"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"52";"Equipamentos e Material Permanente";"1991889,59";"1991889,59";"1977619,24";"23921,31"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"92";"Despesas de Exercícios Anteriores";"59500,00";"59500,00";"59500,00";"59500,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"51";"Obras e Instalações";"63929,36";"63929,36";"63929,36";"54935,28"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"41";"Contribuições";"5603950,00";"5603950,00";"5603950,00";"5603950,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"609";"Defesa agropecuária";"2202";"DEFESA AGROPECUARIA";"214Y";"FORTALECIMENTO DO SISTEMA UNIFICADO DE ATENCAO A SANIDADE AGROPECUARIA - SUASA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"408325,59";"408325,59";"404718,54";"298511,60"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"93180";"RECURSOS SOB SUPERVISAO DO MAPA - ADM. DIRETA";"20";"Agricultura";"545";"Meteorologia";"1031";"AGROPECUARIA SUSTENTAVEL";"147S";"AMPLIACAO DA REDE NACIONAL DE MONITORAMENTO METEOROLOGICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"197019,00";"0,00";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"545";"Meteorologia";"1031";"AGROPECUARIA SUSTENTAVEL";"147S";"AMPLIACAO DA REDE NACIONAL DE MONITORAMENTO METEOROLOGICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"4591,47";"4591,47";"4591,47";"4591,47"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"545";"Meteorologia";"1031";"AGROPECUARIA SUSTENTAVEL";"147S";"AMPLIACAO DA REDE NACIONAL DE MONITORAMENTO METEOROLOGICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"1930,00";"1930,00";"1930,00";"1930,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"545";"Meteorologia";"1031";"AGROPECUARIA SUSTENTAVEL";"147S";"AMPLIACAO DA REDE NACIONAL DE MONITORAMENTO METEOROLOGICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"40";"Serviços de Tecnologia da Informação e Comunicação";"219344,80";"219344,80";"219344,80";"206128,44"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"545";"Meteorologia";"1031";"AGROPECUARIA SUSTENTAVEL";"147S";"AMPLIACAO DA REDE NACIONAL DE MONITORAMENTO METEOROLOGICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"3688,73";"3688,73";"3688,73";"3688,73"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"545";"Meteorologia";"1031";"AGROPECUARIA SUSTENTAVEL";"147S";"AMPLIACAO DA REDE NACIONAL DE MONITORAMENTO METEOROLOGICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"45233,00";"0,00";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"125";"Normatização e fiscalização";"2202";"DEFESA AGROPECUARIA";"8606";"APOIO AO DESENVOLVIMENTO E CONTROLE DA AGRICULTURA ORGANICA - PRO-ORGANICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"430037,08";"430037,08";"19451,25";"15694,68"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"125";"Normatização e fiscalização";"2202";"DEFESA AGROPECUARIA";"8606";"APOIO AO DESENVOLVIMENTO E CONTROLE DA AGRICULTURA ORGANICA - PRO-ORGANICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"1654,40";"1654,40";"1409,46";"1309,46"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"125";"Normatização e fiscalização";"2202";"DEFESA AGROPECUARIA";"8606";"APOIO AO DESENVOLVIMENTO E CONTROLE DA AGRICULTURA ORGANICA - PRO-ORGANICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"37";"Locação de Mão-de-Obra";"109428,10";"109428,10";"109428,10";"96943,48"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"125";"Normatização e fiscalização";"2202";"DEFESA AGROPECUARIA";"8606";"APOIO AO DESENVOLVIMENTO E CONTROLE DA AGRICULTURA ORGANICA - PRO-ORGANICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"350000,00";"0,00";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"125";"Normatização e fiscalização";"2202";"DEFESA AGROPECUARIA";"8606";"APOIO AO DESENVOLVIMENTO E CONTROLE DA AGRICULTURA ORGANICA - PRO-ORGANICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"26554,45";"26554,45";"17404,63";"17404,63"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"125";"Normatização e fiscalização";"2202";"DEFESA AGROPECUARIA";"8606";"APOIO AO DESENVOLVIMENTO E CONTROLE DA AGRICULTURA ORGANICA - PRO-ORGANICO";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"00";"Não informado";"-215833,00";"0,00";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"125";"Normatização e fiscalização";"2202";"DEFESA AGROPECUARIA";"8606";"APOIO AO DESENVOLVIMENTO E CONTROLE DA AGRICULTURA ORGANICA - PRO-ORGANICO";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"20";"Auxílio Financeiro a Pesquisadores";"215833,00";"215833,00";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"125";"Normatização e fiscalização";"2202";"DEFESA AGROPECUARIA";"8606";"APOIO AO DESENVOLVIMENTO E CONTROLE DA AGRICULTURA ORGANICA - PRO-ORGANICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"522292,00";"522292,00";"474643,36";"21740,57"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"125";"Normatização e fiscalização";"2202";"DEFESA AGROPECUARIA";"8606";"APOIO AO DESENVOLVIMENTO E CONTROLE DA AGRICULTURA ORGANICA - PRO-ORGANICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"500000,00";"0,00";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"125";"Normatização e fiscalização";"2202";"DEFESA AGROPECUARIA";"8606";"APOIO AO DESENVOLVIMENTO E CONTROLE DA AGRICULTURA ORGANICA - PRO-ORGANICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"47404,59";"746860,59";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"93180";"RECURSOS SOB SUPERVISAO DO MAPA - ADM. DIRETA";"20";"Agricultura";"125";"Normatização e fiscalização";"2202";"DEFESA AGROPECUARIA";"8606";"APOIO AO DESENVOLVIMENTO E CONTROLE DA AGRICULTURA ORGANICA - PRO-ORGANICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"926775,00";"0,00";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"125";"Normatização e fiscalização";"2202";"DEFESA AGROPECUARIA";"8606";"APOIO AO DESENVOLVIMENTO E CONTROLE DA AGRICULTURA ORGANICA - PRO-ORGANICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"18";"Auxílio Financeiro a Estudantes";"107917,00";"107917,00";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"125";"Normatização e fiscalização";"2202";"DEFESA AGROPECUARIA";"8606";"APOIO AO DESENVOLVIMENTO E CONTROLE DA AGRICULTURA ORGANICA - PRO-ORGANICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"33";"Passagens e Despesas com Locomoção";"21736,23";"21736,23";"15207,64";"4673,70"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"125";"Normatização e fiscalização";"2202";"DEFESA AGROPECUARIA";"8606";"APOIO AO DESENVOLVIMENTO E CONTROLE DA AGRICULTURA ORGANICA - PRO-ORGANICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"36";"Outros Serviços de Terceiros - Pessoa Física";"16264,32";"16264,32";"15138,82";"15138,82"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"125";"Normatização e fiscalização";"2202";"DEFESA AGROPECUARIA";"8606";"APOIO AO DESENVOLVIMENTO E CONTROLE DA AGRICULTURA ORGANICA - PRO-ORGANICO";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"9310,83";"9310,83";"8224,75";"8224,75"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"93183";"RECURSOS SOB SUPERVISAO DA EMBRAPA";"20";"Agricultura";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"26536002,00";"0,00";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"22202";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA";"20";"Agricultura";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"-26536002,00";"0,00";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"100000,00";"100000,00";"100000,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"-6641291,48";"1531028,52";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"22202";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA";"20";"Agricultura";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Jurídica";"80412129,00";"80412129,00";"80412129,00";"70719758,31"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"93180";"RECURSOS SOB SUPERVISAO DO MAPA - ADM. DIRETA";"20";"Agricultura";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"00";"Não informado";"8172320,00";"0,00";"0,00";"0,00"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"92";"Despesas de Exercícios Anteriores";"83575,48";"83575,48";"81098,29";"68461,86"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"22950000,00";"22950000,00";"22300167,23";"19957696,59"
"2020";"22000";"Ministério da Agricultura, Pecuária e Abastecimento";"22000";"Ministério da Agricultura, Pecuária e Abastecimento - Unidades com vínculo direto";"22101";"MINISTERIO DA AGRICULTURA E PECUARIA";"20";"Agricultura";"301";"Atenção básica";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"96";"Ressarcimento de Despesas de Pessoal Requisitado";"100000,00";"100000,00";"35106,04";"35106,04"
